,id,title,overview,release_date,popularity,vote_average,vote_count
8264,10685,The Watcher,"FBI agent Joel Campbell, burnt-out and shell-shocked after years spent chasing serial killers, flees L.A. to begin a new life for himself in Chicago. But five months later, Joel's best laid plans are abruptly cut short when his new hometown becomes the setting for some particularly gruesome murders--murders that could only have been committed by one man: David Allen Griffin. One of Joel's most elusive and cunning nemeses, Griffin has followed his former pursuer to Chicago in order to play a sadistic game of cat and mouse. Taunting Joel with photographs of his intended victims and leaving his crime scenes meticulously free of clues in order to keep the police at bay, Griffin derives as much pleasure out of watching Joel react to every movement as watching his victims die. But when Griffin moves into Joel's inner circle, Joel must quickly find some way to stop him before someone close to him becomes the next one to die.",2000-09-08,11.766,5.0,317
8265,2486,Eragon,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",2006-12-14,19.735,5.0,2551
8266,13972,The Women,"The story centers on a group of gossipy, high-society women who spend their days at the beauty salon and haunting fashion shows. The sweet, happily-wedded Mary Haines finds her marriage in trouble when shop girl Crystal Allen gets her hooks into Mary's man.",2008-09-12,14.314,5.0,246
8267,277839,"Good Guys Go to Heaven, Bad Guys Go to Pattaya","Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives.",2016-02-24,6.088,5.0,383
8268,133469,The Dream Team,A former footballer living in Brittany enlists his old teammates to help the local fisherman to win some games in order to raise money and save jobs.,2012-09-24,7.762,5.0,560
8269,429467,The Lodgers,"1920, rural Ireland. Anglo-Irish twins Rachel and Edward share a strange existence in their crumbling family estate. Each night, the property becomes the domain of a sinister presence (The Lodgers) which enforces three rules upon the twins: they must be in bed by midnight; they may not permit an outsider past the threshold; and if one attempts to escape, the life of the other is placed in jeopardy. When troubled war veteran Sean returns to the nearby village, he is immediately drawn to the mysterious Rachel, who in turn begins to break the rules set out by The Lodgers. The consequences pull Rachel into a deadly confrontation with her brother - and with the curse that haunts them.",2017-10-05,10.715,5.0,368
8270,12107,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",2000-07-27,13.448,5.0,953
8271,42437,Natale a Rio,,2008-12-19,6.143,5.0,368
8272,14456,Shrooms,"A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the psychedelics start taking hold, the panicked friends are attacked by ghostly creatures; but how can they determine whether what they are experiencing is reality or hallucination?",2007-08-16,6.898,5.0,253
8273,9713,Holy Man,"Eddie Murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes America by storm.",1998-10-08,9.625,5.0,268
8274,11090,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",2001-06-01,16.261,5.0,859
8275,320048,Ratter,"Emma is a young and beautiful graduate student just starting a new life in New York City. Like most people her age, she is always connected - her phone and laptop are constant companions, documenting her most intimate moments. What she doesn't realize is that she's sharing her life with an uninvited and dangerous guest. A hacker is following Emma’s every move. When the voyeuristic thrill of watching her digitally isn't enough, the situation escalates to a dangerous and terrifying level.",2015-01-24,14.763,5.0,252
8276,9722,Bewitched,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched"".",2005-06-21,10.979,5.0,1173
8277,441614,Loving,"Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.",2017-04-21,6.894,5.0,431
8278,440471,Escape Plan 2: Hades,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",2018-06-05,70.967,5.0,976
8279,302349,Iron Sky: The Coming Race,"Twenty years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. An old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity, they must fight the Vril, an ancient shapeshifting reptilian race and their army of dinosaurs.",2019-01-25,11.002,5.0,208
8280,33624,Double zéro,"Ben and Bill are the two worst, completely useless agents - real losers. But who else would you send on a super-difficult top-secret mission? The French have just sold a new high-power M51 rocket to the Russians for crazy money. Unfortunately for them, the rocket was hijacked before they could get it of their hands. However, not just any fool is up to neutralizing this threat, but only the craziest and most stupid of them can cope with such a task.",2004-06-16,5.797,5.0,224
8281,10032,Van Wilder 2: The Rise of Taj,"Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.",2006-12-01,11.604,5.0,295
8282,10216,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",1998-04-10,29.846,5.0,429
8283,87436,The ABCs of Death,"An ambitious anthology film featuring segments directed by over two dozen of the world's leading talents in contemporary genre film. Inspired by children's educational ABC books, the film comprises 26 individual chapters, each helmed by a different director assigned a letter of the alphabet. The directors were then given free reign in choosing a word to create a story involving death.",2013-03-08,16.573,5.0,394
8284,385448,The Little Mermaid,A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,2018-08-02,28.463,5.0,715
